Reviews,ProductRelated,ExitRates,PageValues>=20,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Purchase
8,27,0.00137931,0.0,0.0,Aug,1,8,1,6,New_Visitor,False,True
3,34,0.041643072,0.0,0.0,June,3,2,1,13,Returning_Visitor,True,False
2,13,0.013333333,0.0,0.0,Sep,1,1,1,2,New_Visitor,False,False
9,98,0.034691241,1.0,0.0,Sep,3,2,8,13,Returning_Visitor,False,False
2,109,0.009734513,1.0,0.0,Oct,4,1,3,6,Returning_Visitor,False,True
0,48,0.028639403,0.0,0.0,Aug,1,1,1,2,Returning_Visitor,False,False
3,59,0.038231522,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,False
2,23,0.028,17.72722287,0.0,June,2,2,5,2,Returning_Visitor,False,True
2,53,0.036363636,8.154361332,0.0,June,2,2,3,3,Returning_Visitor,False,True
8,24,0.01875,5.818151241,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
1,5,0.033333333,0.0,0.0,Sep,2,2,5,4,New_Visitor,True,False
0,26,0.067142857,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,True,False
9,96,0.025287479,3.582981195,0.0,Sep,3,2,5,13,Returning_Visitor,False,False
3,20,0.027272727,0.0,0.0,Nov,2,10,7,1,Returning_Visitor,False,False
1,29,0.007407407,1.0,0.0,Nov,2,2,1,4,New_Visitor,False,True
0,24,0.025371224,0.0,0.0,Jul,1,1,6,2,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False,False
3,6,0.025,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,True
0,5,0.186666667,0.0,0.0,Oct,3,2,8,20,Returning_Visitor,False,False
0,29,0.037356322,0.0,0.0,June,2,4,3,1,Returning_Visitor,False,False
1,10,0.007407407,1.0,0.0,Aug,1,1,2,2,New_Visitor,True,True
0,77,0.027846816,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,True,False
0,20,0.07,0.0,0.0,June,1,1,4,3,Returning_Visitor,False,False
0,11,0.054545455,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,True,False
0,66,0.004166667,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,True,False
4,33,0.013513514,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,False,False
1,9,0.046666667,0.0,0.0,Oct,1,8,5,11,Returning_Visitor,False,False
1,41,0.006666667,0.0,0.0,June,2,5,8,2,Returning_Visitor,False,False
1,8,0.022222222,0.0,0.0,June,4,1,1,3,Returning_Visitor,False,False
4,2,0.028571429,0.0,0.0,Oct,2,2,4,2,New_Visitor,False,False
3,60,0.037014927,0.0,0.0,Sep,3,2,6,2,Returning_Visitor,False,False
6,20,0.001515152,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
11,20,0.016296296,0.0,0.0,Sep,2,2,2,5,New_Visitor,False,False
9,37,0.007674419,9.098216282,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0,3,0.016666667,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
7,27,0.035714286,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
4,3,0.0,0.0,0.0,Oct,3,2,1,20,Returning_Visitor,False,False
0,13,0.057142857,0.0,0.0,June,2,2,9,1,Returning_Visitor,False,False
0,39,0.012820513,0.0,0.0,Sep,4,2,1,4,Returning_Visitor,False,False
5,17,0.00627451,0.0,0.0,Jul,1,1,2,4,Returning_Visitor,True,False
1,22,0.015909091,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,False,False
18,53,0.007692308,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,55,0.011607143,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False,False
0,13,0.015384615,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False,False
0,29,0.02183908,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
0,85,0.024257028,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
13,146,0.011184211,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,True,False
0,10,0.023333333,0.0,0.0,Nov,4,2,4,1,Returning_Visitor,False,False
0,16,0.005208333,1.0,0.0,Nov,3,2,3,2,New_Visitor,True,False
2,109,0.000262123,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,False
1,3,0.04,0.0,0.0,Nov,6,2,9,2,Returning_Visitor,False,False
5,93,0.023551165,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,True,False
7,36,0.017719298,1.0,0.0,Aug,2,2,2,2,Returning_Visitor,False,False
1,17,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
1,22,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False,False
2,11,0.004545455,0.0,0.0,Oct,2,2,2,2,Returning_Visitor,False,False
0,9,0.011111111,1.0,0.0,Sep,2,2,5,2,New_Visitor,False,True
4,4,0.028571429,0.0,0.0,Sep,2,2,4,6,Returning_Visitor,True,False
2,17,0.011111111,0.0,0.0,Aug,3,2,7,13,Returning_Visitor,False,False
0,2,0.1,0.0,0.0,Jul,2,10,2,6,Returning_Visitor,False,False
2,11,0.015384615,0.0,0.0,Sep,2,2,9,5,New_Visitor,True,False
0,6,0.077777778,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False
3,16,0.014705882,0.0,0.0,Aug,2,2,6,5,New_Visitor,False,False
2,36,0.015714286,1.0,0.0,June,4,1,2,4,Returning_Visitor,False,False
10,29,0.021904762,0.0,0.0,Sep,3,2,9,5,Returning_Visitor,False,False
3,20,0.004761905,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,True,False
2,25,0.052674897,0.0,0.0,Jul,1,1,8,3,Returning_Visitor,True,False
5,20,0.045454545,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False
0,39,0.02039072,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,False,False
3,23,0.079310345,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
2,22,0.036,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Oct,2,2,6,2,Returning_Visitor,False,False
4,22,0.010470085,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
3,24,0.011111111,0.0,0.0,Oct,4,1,1,4,New_Visitor,False,False
0,12,0.019047619,14.37785831,0.0,Sep,3,2,1,6,New_Visitor,False,True
7,9,0.028717949,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,True,False
0,16,0.033333333,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False
14,61,0.024507322,1.0,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
2,37,0.020512821,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
1,22,0.024603175,0.0,0.0,Aug,2,2,7,6,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,True,False
1,7,0.114285714,0.0,0.0,June,3,2,2,4,Returning_Visitor,False,False
0,14,0.013333333,1.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,True
0,5,0.02,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
7,34,0.028024691,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False,False
2,29,0.024242424,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
6,40,0.022634921,1.342134935,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
5,15,0.0,1.0,0.0,Aug,1,8,4,1,Returning_Visitor,False,True
6,11,0.008888889,0.714623214,0.0,June,2,2,1,2,Returning_Visitor,False,True
1,1,0.15,0.0,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
4,71,0.055342466,0.0,0.0,Sep,4,1,9,3,Returning_Visitor,True,False
3,3,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False,False
0,1,0.2,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,False,False
4,3,0.047619048,0.0,0.0,Nov,3,2,1,4,Returning_Visitor,False,False
13,179,0.028728531,0.0,0.0,June,1,1,1,3,Returning_Visitor,False,False
1,11,0.016666667,0.0,0.0,Jul,2,2,9,2,New_Visitor,False,False
5,246,0.024959839,0.0,0.0,Oct,4,1,4,3,Returning_Visitor,True,False
4,9,0.032991453,1.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
8,16,0.007843137,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
3,2,0.02,0.0,0.0,Jul,3,2,3,2,New_Visitor,True,True
2,66,0.014202682,0.0,0.0,Jul,3,2,6,3,Returning_Visitor,False,False
0,4,0.06,12.83702398,0.0,Nov,1,1,6,2,Returning_Visitor,False,True
0,5,0.05,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,False
1,17,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,False
1,6,0.007407407,0.0,0.0,June,2,5,7,11,New_Visitor,False,False
10,73,0.005833333,0.0,0.0,Nov,2,2,5,4,Returning_Visitor,False,False
0,17,0.027647059,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
6,8,0.018181818,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
2,62,0.020625,4.964521194,0.0,Sep,2,2,3,2,Returning_Visitor,True,False
2,11,0.015384615,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False
4,33,0.005555556,0.0,0.0,Sep,3,2,4,1,New_Visitor,False,False
11,62,0.019726027,17.42324027,0.0,Aug,2,2,7,2,Returning_Visitor,False,False
3,23,0.008,13.52088614,0.0,Nov,2,4,5,2,Returning_Visitor,False,False
15,50,0.004371585,1.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
1,14,0.007142857,1.0,0.0,Aug,2,2,1,5,New_Visitor,False,True
1,1,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
1,39,0.030371661,5.251288882,0.0,June,2,2,2,2,Returning_Visitor,True,False
5,33,0.021666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,True,False
15,73,0.001298701,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
9,81,0.022982896,5.046329077,0.0,Oct,1,1,3,1,Returning_Visitor,False,False
2,11,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True,True
0,4,0.0,1.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,True
0,2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False
11,63,0.006712329,0.0,0.0,Jul,2,2,8,6,New_Visitor,False,True
4,9,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False,False
6,237,0.030380952,1.453831135,0.0,June,2,4,3,1,Returning_Visitor,False,True
1,17,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,True
6,23,0.015517241,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,False
1,42,0.01969697,11.33037122,0.0,Jul,2,5,3,3,Returning_Visitor,False,False
3,3,0.066666667,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,False
2,86,0.041100372,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
3,56,0.030388889,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False
1,3,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True,True
5,27,0.029166667,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
4,1,0.033333333,0.0,0.0,Sep,2,4,1,5,New_Visitor,False,True
9,35,0.02917153,0.0,0.0,Aug,3,2,7,2,Returning_Visitor,False,False
0,5,0.02,0.0,0.0,Jul,2,2,5,1,Returning_Visitor,True,False
0,40,0.08,0.0,0.0,Sep,1,8,6,1,Returning_Visitor,False,False
4,34,0.020989011,0.0,0.0,Sep,1,1,3,4,Returning_Visitor,False,False
5,29,0.026262626,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
1,27,0.069982363,7.468469311,0.0,Jul,3,2,3,1,Returning_Visitor,True,False
0,21,0.007017544,13.59007196,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
3,38,0.039316239,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
4,2,0.033333333,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,True
7,81,0.009737828,6.49444108,0.0,Oct,1,1,6,2,Returning_Visitor,True,False
5,53,0.017602339,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
0,24,0.079166667,0.0,0.0,Aug,2,4,1,1,Returning_Visitor,False,False
4,60,0.022713675,0.0,0.0,Oct,2,4,5,4,Returning_Visitor,False,False
0,13,0.18034188,0.0,0.0,Aug,3,2,4,13,Returning_Visitor,False,False
1,42,0.023696145,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
0,25,0.06,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
2,31,0.02952381,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,True,False
0,2,0.1,0.0,0.0,Jul,2,2,9,13,Returning_Visitor,True,False
5,67,0.047826279,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
4,17,0.041269841,0.0,0.0,June,2,2,1,16,Returning_Visitor,False,True
1,7,0.008333333,0.0,0.0,Aug,1,1,7,3,New_Visitor,False,False
0,7,0.071428571,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
10,26,0.028542569,1.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
1,22,0.002380952,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
4,12,0.014285714,0.0,0.0,Sep,2,10,4,4,New_Visitor,False,False
0,22,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False
1,21,0.0,0.0,0.0,Nov,2,2,3,2,New_Visitor,True,False
1,125,0.039945665,1.002042069,0.0,Jul,1,1,1,3,Returning_Visitor,False,True
1,28,0.006896552,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,False
2,11,0.022222222,1.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
13,97,0.024205607,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False
9,31,0.02881889,10.79674946,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
3,13,0.002666667,1.0,0.0,June,2,2,1,5,New_Visitor,False,True
0,7,0.014285714,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
3,25,0.004285714,1.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,1,0.0,1.0,0.0,Nov,2,2,4,20,Returning_Visitor,False,True
1,28,0.021428571,8.391281758,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
2,32,0.029411765,1.332510752,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
2,138,0.010238095,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
8,25,0.040444444,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
3,2,0.016666667,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
6,19,0.032223645,19.39995042,0.0,Sep,2,2,3,1,Returning_Visitor,True,False
2,24,0.009722222,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
1,21,0.009090909,0.0,0.0,Aug,3,2,1,1,Returning_Visitor,True,False
2,18,0.059166667,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False
16,109,0.014936612,2.491316021,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
3,20,0.011688312,15.06586317,0.0,Nov,3,2,5,2,Returning_Visitor,False,True
0,21,0.091304348,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False
2,22,0.026086957,0.0,0.0,Oct,2,5,1,3,Returning_Visitor,False,False
4,3,0.028571429,0.0,0.0,Aug,1,1,3,2,Returning_Visitor,False,False
8,78,0.011934156,0.0,0.0,Sep,3,2,6,13,Returning_Visitor,False,False
4,13,0.053333333,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
12,71,0.016666667,1.0,0.0,Oct,2,10,1,4,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
0,41,0.014634146,1.0,0.0,Aug,2,2,7,2,Returning_Visitor,False,True
9,94,0.007335491,0.0,0.0,June,2,2,5,2,New_Visitor,False,False
2,45,0.004891304,4.859624751,0.0,Aug,2,2,2,1,Returning_Visitor,True,False
6,35,0.015789474,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,True,False
4,4,0.018181818,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False
14,37,0.029296378,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
10,25,0.039354839,0.0,0.0,Oct,1,1,7,1,Returning_Visitor,True,False
2,42,0.032222222,0.0,0.0,Oct,2,4,1,1,Returning_Visitor,True,False
6,10,0.015384615,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,False
4,6,0.014814815,0.0,0.0,Aug,1,1,1,5,New_Visitor,False,False
4,13,0.070670996,0.0,0.0,Jul,3,2,2,4,Returning_Visitor,False,True
8,3,0.044444444,0.0,0.0,Oct,3,2,4,4,New_Visitor,True,False
9,49,0.017407407,0.0,0.0,Aug,1,2,9,2,Returning_Visitor,False,False
3,16,0.035555556,0.0,0.0,Sep,3,2,3,5,Returning_Visitor,False,False
7,5,0.0375,0.0,0.0,Jul,2,2,4,5,New_Visitor,False,False
0,8,0.028571429,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False
3,18,0.016666667,0.0,0.0,Jul,2,5,6,1,Returning_Visitor,False,False
1,22,0.013333333,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,False
0,30,0.048357964,1.444763592,0.0,June,3,2,4,3,Returning_Visitor,True,False
2,32,0.026262626,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
0,5,0.013333333,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
4,11,0.054761905,18.65904914,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
14,18,0.011111111,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,True,False
0,2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
7,29,0.013697479,0.0,0.0,Nov,2,2,8,2,Returning_Visitor,False,False
5,26,0.002083333,1.0,0.0,Sep,1,1,1,3,New_Visitor,True,True
4,12,0.013333333,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
5,8,0.01,0.0,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
11,150,0.015283019,0.0,0.0,June,2,2,5,2,Returning_Visitor,False,False
1,15,0.06875,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
8,8,0.005128205,0.0,0.0,June,2,2,1,5,New_Visitor,False,False
8,84,0.02926548,4.477838682,0.0,June,1,1,2,2,Returning_Visitor,False,False
1,10,0.02,0.0,0.0,Sep,1,1,3,5,New_Visitor,True,False
6,70,0.005868545,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,True,False
0,15,0.032222222,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,False
3,63,0.002786596,7.826836353,0.0,Aug,2,10,1,2,Returning_Visitor,False,True
5,5,0.028571429,0.0,0.0,Aug,2,5,6,5,New_Visitor,False,False
6,14,0.026315789,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
15,130,0.008515815,10.41358118,0.0,Nov,2,4,8,2,Returning_Visitor,False,False
4,42,0.027506986,0.0,0.0,Aug,1,2,1,2,Returning_Visitor,False,False
0,12,0.015384615,1.0,0.0,Jul,2,2,1,4,New_Visitor,False,True
0,75,0.030748538,0.0,0.0,Aug,1,6,1,1,Returning_Visitor,False,False
1,28,0.016666667,12.58722248,0.0,Sep,2,4,7,4,Returning_Visitor,True,True
0,4,0.2,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False
1,12,0.019230769,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
6,26,0.014583333,13.38353821,0.0,Jul,2,2,1,6,Returning_Visitor,False,False
1,137,0.011631206,1.0,0.0,Oct,2,2,4,2,Returning_Visitor,False,True
2,14,0.018333333,0.0,0.0,Sep,3,6,1,2,Returning_Visitor,False,False
1,45,0.023262411,0.0,0.0,Jul,3,2,7,13,Returning_Visitor,True,False
0,2,0.2,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
1,1,0.093333333,0.0,0.0,Sep,3,2,3,6,Returning_Visitor,False,True
4,3,0.021212121,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,False,False
0,22,0.015942029,2.749716646,0.0,Sep,1,1,3,1,Returning_Visitor,False,True
0,2,0.1,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,False
1,0,0.066666667,0.0,0.0,Oct,2,4,1,5,New_Visitor,False,False
8,12,0.02375,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,False
1,52,0.002724518,0.0,0.0,Nov,2,6,1,1,Returning_Visitor,False,False
19,27,0.019152047,16.43725303,0.0,Nov,2,5,1,5,Returning_Visitor,False,False
0,2,0.2,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
4,13,0.003921569,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
2,2,0.025,0.0,0.0,Aug,2,2,1,1,New_Visitor,False,False
2,6,0.075,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
3,9,0.045454545,0.0,0.0,Oct,3,2,1,1,Returning_Visitor,True,False
11,49,0.020562771,0.0,0.0,Sep,2,5,4,1,Returning_Visitor,False,True
0,20,0.075,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False
4,14,0.011111111,0.0,0.0,Oct,2,4,7,2,New_Visitor,False,False
2,19,0.053030303,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
1,24,0.02173913,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,True,False
2,51,0.008627451,0.0,0.0,Oct,4,1,1,1,Returning_Visitor,False,False
2,16,0.048148148,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
1,7,0.021428571,0.0,0.0,Sep,1,2,7,4,Returning_Visitor,False,False
2,102,0.060539216,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
3,4,0.028571429,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False
4,5,0.014285714,0.0,0.0,Oct,2,2,4,4,New_Visitor,False,False
4,14,0.010526316,0.0,0.0,Jul,2,2,1,5,New_Visitor,False,False
2,62,0.015625,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False,False
1,15,0.025,0.0,0.0,Jul,2,2,3,4,New_Visitor,False,False
0,1,0.2,0.0,0.0,June,1,8,3,4,Returning_Visitor,True,False
0,33,0.02969697,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
4,7,0.072727273,0.0,0.0,Jul,3,3,3,4,Returning_Visitor,False,False
1,24,0.011538462,14.22049566,0.0,Aug,2,2,2,1,Returning_Visitor,False,False
3,62,0.023911007,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
4,11,0.010526316,0.0,0.0,June,3,2,3,2,New_Visitor,False,False
4,31,0.032482778,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,False,False
0,7,0.025,1.0,0.0,Nov,2,2,1,2,New_Visitor,False,True
4,7,0.011111111,0.0,0.0,Aug,1,1,2,5,New_Visitor,False,False
7,8,0.021052632,1.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
6,34,0.014313725,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False
0,104,0.035602227,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
0,23,0.047826087,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Nov,3,2,4,1,New_Visitor,False,False
0,6,0.022222222,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,False,False
9,7,0.03,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
4,4,0.014285714,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
7,43,0.007777778,19.64189593,0.0,Nov,3,2,6,5,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False
3,13,0.0125,0.0,0.0,Nov,2,2,6,2,New_Visitor,False,False
0,53,0.060754717,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
6,71,0.045526366,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,True,False
4,14,0.023529412,0.0,0.0,Aug,2,2,7,2,New_Visitor,False,False
7,63,0.008766234,0.0,0.0,June,4,2,2,3,Returning_Visitor,False,False
1,30,0.016666667,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
1,44,0.065925926,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False
0,12,0.111111111,0.0,0.0,Jul,2,2,6,4,Returning_Visitor,False,False
0,27,0.006666667,3.92827844,0.0,Sep,2,2,1,4,Returning_Visitor,False,True
0,14,0.066666667,0.0,0.0,Aug,2,2,6,3,Returning_Visitor,False,False
4,16,0.057575758,0.0,0.0,Oct,7,1,1,3,Returning_Visitor,False,False
3,11,0.027777778,0.0,0.0,June,2,2,2,1,Returning_Visitor,False,False
14,31,0.007317073,1.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0,10,0.02,0.0,0.0,Sep,1,1,6,2,Returning_Visitor,False,False
0,27,0.02962963,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,True,False
0,3,0.05,1.0,0.0,Aug,1,1,8,3,New_Visitor,False,True
6,38,0.030232558,0.0,0.0,June,2,2,2,3,Returning_Visitor,False,False
4,72,0.024774775,11.34860076,0.0,June,2,2,7,1,Returning_Visitor,False,False
1,73,0.00716821,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
4,32,0.037037037,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False
3,12,0.052380952,0.0,0.0,Oct,2,2,2,20,Returning_Visitor,False,False
2,15,0.025,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
23,88,0.031587556,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,True,False
2,4,0.016666667,0.0,0.0,Nov,3,2,7,6,New_Visitor,True,False
2,28,0.013793103,0.0,0.0,Sep,1,8,7,1,New_Visitor,False,False
1,11,0.05,1.0,0.0,June,2,2,5,2,Returning_Visitor,False,True
8,12,0.014705882,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,False
3,42,0.008888889,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
3,3,0.011111111,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
4,16,0.011111111,0.0,0.0,Sep,3,2,4,2,New_Visitor,False,False
0,13,0.004395604,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
0,36,0.081375661,0.0,0.0,Jul,3,2,2,13,Returning_Visitor,False,False
0,3,0.133333333,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,True,False
7,14,0.084210526,0.0,0.0,June,3,2,4,3,Returning_Visitor,False,False
0,24,0.004166667,19.47465798,0.0,Nov,4,1,1,2,New_Visitor,False,True
1,33,0.028571429,2.159096645,0.0,Oct,2,5,1,1,Returning_Visitor,True,True
3,8,0.035185185,1.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,True
2,81,0.008860759,0.0,0.0,Sep,1,1,1,3,Returning_Visitor,False,True
2,16,0.033333333,0.0,0.0,Oct,1,2,6,4,Returning_Visitor,False,False
0,56,0.03345679,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,False,False
3,35,0.005263158,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,False
